doc_20221007/API create virtual datacenters and virtual machines how to-311374231	<a href="#">Create a virtual datacenter</a>	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311374231/API+create+virtual+datacenters+and+virtual+machines+how+to
doc_20221007/Manage scaling groups-311370901	<a href="#">Create instances to save VM disks to templates</a>	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311370901/Manage+scaling+groups
doc_20221007/Manage scaling groups-311370901	<a href="#">What do virtual appliance specs save and create</a>	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311370901/Manage+scaling+groups
doc_20221007/Manage scaling groups-311370901	<a href="#">Define a scaling group</a>	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311370901/Manage+scaling+groups
doc_20221007/Manage scaling groups-311370901	<a href="#">Create an action plan to automate VM actions</a>	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311370901/Manage+scaling+groups
doc_20221007/Manage scaling groups-311370901	<a href="#">Create a trigger for an action plan</a>	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311370901/Manage+scaling+groups
doc_20221007/Manage scopes-311370717	<a href="#">Manage users#CreateorEditaUser</a>	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311370717/Manage+scopes
doc_20221007/Manage scopes-311370717	<a href="#">Manage resource scopes</a>	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311370717/Manage+scopes
doc_20221007/Manage storage in public cloud-311362829	<a href="#">VM storage</a>	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311362829/Manage+storage+in+public+cloud
doc_20221007/Manage tag search and filter-311364082	<a href="#">Tag search filter examples</a>	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311364082/Manage+tag+search+and+filter
doc_20221007/Manage user access to the platform-326598657	<a href="#">Manage Roles</a>	https://abiquo.atlassian.net/wiki/spaces/doc/pages/326598657/Manage+user+access+to+the+platform
doc_20221007/Manage user access to the platform-326598657	<a href="#"><strong>Privileges</strong></a>	https://abiquo.atlassian.net/wiki/spaces/doc/pages/326598657/Manage+user+access+to+the+platform
doc_20221007/Manage virtual appliance specs-311370823	<a href="#">Create instances to save VM disks to templates</a>	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311370823/Manage+virtual+appliance+specs
doc_20221007/Manage virtual datacenters-311370496	<a href="#">Manage networks</a>	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311370496/Manage+virtual+datacenters
doc_20221007/Manage virtual datacenters-311370496	<a href="#">Manage networks</a>	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311370496/Manage+virtual+datacenters
doc_20221007/Manage virtual datacenters-311370496	<a href="#">Edit resource tags</a>	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311370496/Manage+virtual+datacenters
doc_20221007/Manage virtual machines-311370469	<a href="#">Manage scaling groups</a>	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311370469/Manage+virtual+machines
doc_20221007/Manage virtual machines-311370469	<a href="#">Manage virtual appliances</a>	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311370469/Manage+virtual+machines
doc_20221007/Metrics-311377930	<a href="#">Events view</a>	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311377930/Metrics
doc_20221007/Modify VM template disks-311378488	<a href="#">Disk Format Information.</a>	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311378488/Modify+VM+template+disks
doc_20221007/Modify VM template disks-311378488	<a href="#">Determine the size of a VM Disk File.</a>	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311378488/Modify+VM+template+disks
doc_20221007/Modify VM template disks-311378488	<a href="#">Template disk controllers for SCSI</a>	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311378488/Modify+VM+template+disks
doc_20221007/Modify VM template disks-311378488	<a href="#">Disk Format Information.</a>	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311378488/Modify+VM+template+disks
doc_20221007/Modify VM template disks-311378488	<a href="#">Determining the size of a VM Disk File.</a>	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311378488/Modify+VM+template+disks
doc_20221007/Modify VM template disks-311378488	<a href="#">Template disk controllers for SCSI</a>	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311378488/Modify+VM+template+disks
doc_20221007/Modify a VM template in public cloud-311364590	<a href="#">Modify a VM template</a>	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311364590/Modify+a+VM+template+in+public+cloud
doc_20221007/Modify a VM template in public cloud-311364590	<a href="#">Configure default template icons by operating system type</a>	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311364590/Modify+a+VM+template+in+public+cloud
doc_20221007/Modify a VM template in public cloud-311364590	<a href="#">Guest operating system definition for VMware</a>	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311364590/Modify+a+VM+template+in+public+cloud
doc_20221007/Modify a VM template in public cloud-311364590	<a href="#">Extended OVF support and template definition</a>	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311364590/Modify+a+VM+template+in+public+cloud
doc_20221007/Modify a VM template v603-341770480	<a href="#">Configure default template icons by operating system type</a>	https://abiquo.atlassian.net/wiki/spaces/doc/pages/341770480/Modify+a+VM+template+v603
doc_20221007/Modify a VM template v603-341770480	<a href="#">Manage scopes</a>	https://abiquo.atlassian.net/wiki/spaces/doc/pages/341770480/Modify+a+VM+template+v603
doc_20221007/Modify a VM template v603-341770480	<a href="#">Manage resource scopes</a>	https://abiquo.atlassian.net/wiki/spaces/doc/pages/341770480/Modify+a+VM+template+v603
doc_20221007/Modify a VM template v603-341770480	<a href="#">Create a hardware profile</a>	https://abiquo.atlassian.net/wiki/spaces/doc/pages/341770480/Modify+a+VM+template+v603
doc_20221007/Modify a VM template v603-341770480	<a href="#">Extended OVF support and template definition</a>	https://abiquo.atlassian.net/wiki/spaces/doc/pages/341770480/Modify+a+VM+template+v603
doc_20221007/Modify a VM template v603-341770480	<a href="#">Multiple cost codes</a>	https://abiquo.atlassian.net/wiki/spaces/doc/pages/341770480/Modify+a+VM+template+v603
doc_20221007/Modify a VM template v603-341770480	<a href="#">Guest operating system definition for VMware</a>	https://abiquo.atlassian.net/wiki/spaces/doc/pages/341770480/Modify+a+VM+template+v603
doc_20221007/Modify a VM template v603-341770480	<a href="#">Extended OVF support and template definition</a>	https://abiquo.atlassian.net/wiki/spaces/doc/pages/341770480/Modify+a+VM+template+v603
doc_20221007/Modify a VM template v603-341770480	<a href="#">Guest operating system definition for VMware</a>	https://abiquo.atlassian.net/wiki/spaces/doc/pages/341770480/Modify+a+VM+template+v603
doc_20221007/Modify a VM template v603-341770480	<a href="#">Extended OVF support and template definition</a>	https://abiquo.atlassian.net/wiki/spaces/doc/pages/341770480/Modify+a+VM+template+v603
doc_20221007/Modify a VM template v603-341770480	<a href="#">Edit VM templates for guest setup</a>	https://abiquo.atlassian.net/wiki/spaces/doc/pages/341770480/Modify+a+VM+template+v603
doc_20221007/Modify a VM template v603-341770480	<a href="#">Edit resource tags</a>	https://abiquo.atlassian.net/wiki/spaces/doc/pages/341770480/Modify+a+VM+template+v603
doc_20221007/Modify a VM template-311371311	<a href="#">Configure default template icons by operating system type</a>	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311371311/Modify+a+VM+template
doc_20221007/Modify a VM template-311371311	<a href="#">Manage scopes</a>	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311371311/Modify+a+VM+template
doc_20221007/Modify a VM template-311371311	<a href="#">Manage resource scopes</a>	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311371311/Modify+a+VM+template
doc_20221007/Modify a VM template-311371311	<a href="#">Create a hardware profile</a>	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311371311/Modify+a+VM+template
doc_20221007/Modify a VM template-311371311	<a href="#">Extended OVF support and template definition</a>	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311371311/Modify+a+VM+template
doc_20221007/Modify a VM template-311371311	<a href="#">Multiple cost codes</a>	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311371311/Modify+a+VM+template
doc_20221007/Modify a VM template-311371311	<a href="#">Guest operating system definition for VMware</a>	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311371311/Modify+a+VM+template
doc_20221007/Modify a VM template-311371311	<a href="#">Extended OVF support and template definition</a>	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311371311/Modify+a+VM+template
doc_20221007/Modify a VM template-311371311	<a href="#">Guest operating system definition for VMware</a>	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311371311/Modify+a+VM+template
doc_20221007/Modify a VM template-311371311	<a href="#">Extended OVF support and template definition</a>	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311371311/Modify+a+VM+template
doc_20221007/Modify a VM template-311371311	<a href="#">Edit VM templates for guest setup</a>	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311371311/Modify+a+VM+template
doc_20221007/Modify a VM template-311371311	<a href="#">Edit resource tags</a>	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311371311/Modify+a+VM+template
doc_20221007/Network provisioning guide-331219330	<a href="#">Configure a location for an enterprise</a>	https://abiquo.atlassian.net/wiki/spaces/doc/pages/331219330/Network+provisioning+guide
doc_20221007/Network provisioning guide-331219330	<a href="#">Manage Networks</a>	https://abiquo.atlassian.net/wiki/spaces/doc/pages/331219330/Network+provisioning+guide
doc_20221007/Network provisioning guide-331219330	<a href="#">Manage networks</a>	https://abiquo.atlassian.net/wiki/spaces/doc/pages/331219330/Network+provisioning+guide
doc_20221007/Networks-311371131	<a href="#">Networking guide</a>	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311371131/Networks
doc_20221007/Networks-311371131	<a href="#">Network</a>	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311371131/Networks
doc_20221007/Networks-311371131	<a href="#">Manage devices</a>	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311371131/Networks
doc_20221007/Networks-311371131	<a href="#">Manage network service types</a>	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311371131/Networks
doc_20221007/Networks-311371131	<a href="#">Manage excluded networks</a>	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311371131/Networks
doc_20221007/Networks-311371131	<a href="#">Manage networks</a>	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311371131/Networks
doc_20221007/Networks-311371131	<a href="#">Manage external networks</a>	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311371131/Networks
doc_20221007/Networks-311371131	<a href="#">Create unmanaged networks</a>	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311371131/Networks
doc_20221007/Networks-311371131	<a href="#">Manage public networks</a>	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311371131/Networks
doc_20221007/Networks-311371131	<a href="#">Manage virtual datacenters#Createavirtualdatacenterwithcustomnetworks</a>	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311371131/Networks
doc_20221007/Networks-311371131	<a href="#">Configure Azure VPNs</a>	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311371131/Networks
doc_20221007/Networks-311371131	<a href="#">Manage VPNs</a>	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311371131/Networks
doc_20221007/OVF reference-311375191	<a href="#">ovf:key=&quot;user</a>	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311375191/OVF+reference
doc_20221007/OVF reference-311375191	<a href="#">ovf:key=&quot;password</a>	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311375191/OVF+reference
doc_20221007/Onboard from public cloud-311378598	<a href="#"><strong>Privileges</strong></a>	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311378598/Onboard+from+public+cloud
doc_20221007/Onboard from public cloud-311378598	<a href="#">Set a virtual datacenter role to limit user access</a>	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311378598/Onboard+from+public+cloud
doc_20221007/Onboard from public cloud-311378598	<a href="#">Manage enterprises#Entertenantdetailsandmetadata</a>	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311378598/Onboard+from+public+cloud
doc_20221007/Prepare for guest setup with cloudinit or similar-319324436	<a href="#">Configuration drive</a>	https://abiquo.atlassian.net/wiki/spaces/doc/pages/319324436/Prepare+for+guest+setup+with+cloud-init+or+similar
doc_20221007/Prepare for guest setup with cloudinit or similar-319324436	<a href="#">Customize emails for guest password</a>	https://abiquo.atlassian.net/wiki/spaces/doc/pages/319324436/Prepare+for+guest+setup+with+cloud-init+or+similar
doc_20221007/Prepare for guest setup with cloudinit or similar-319324436	<a href="#">Customize emails for guest password SMS</a>	https://abiquo.atlassian.net/wiki/spaces/doc/pages/319324436/Prepare+for+guest+setup+with+cloud-init+or+similar
doc_20221007/Prepare for guest setup with cloudinit or similar-319324436	<a href="#">Edit VM templates for guest setup</a>	https://abiquo.atlassian.net/wiki/spaces/doc/pages/319324436/Prepare+for+guest+setup+with+cloud-init+or+similar
doc_20221007/Prepare for guest setup with cloudinit or similar-319324436	<a href="#">Display VM initial password</a>	https://abiquo.atlassian.net/wiki/spaces/doc/pages/319324436/Prepare+for+guest+setup+with+cloud-init+or+similar
doc_20221007/Prepare for guest setup with hypervisor tools v603-341705111	<a href="#">Abiquo default Windows unattend file</a>	https://abiquo.atlassian.net/wiki/spaces/doc/pages/341705111/Prepare+for+guest+setup+with+hypervisor+tools+v603
doc_20221007/Prepare for guest setup with hypervisor tools-318473266	<a href="#">Abiquo default Windows unattend file</a>	https://abiquo.atlassian.net/wiki/spaces/doc/pages/318473266/Prepare+for+guest+setup+with+hypervisor+tools
doc_20221007/Pricing for resellers v603-341704983	<a href="#">Synchronize public cloud price lists</a>	https://abiquo.atlassian.net/wiki/spaces/doc/pages/341704983/Pricing+for+resellers+v603
doc_20221007/Pricing for resellers-311370938	<a href="#">Synchronize public cloud price lists</a>	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311370938/Pricing+for+resellers
doc_20221007/Pricing view v603-341770266	<a href="#">Modify a VM template</a>	https://abiquo.atlassian.net/wiki/spaces/doc/pages/341770266/Pricing+view+v603
doc_20221007/Pricing view-311370925	<a href="#">Modify a VM template</a>	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311370925/Pricing+view
doc_20221007/Pricing-311373176	<a href="#">Tenants and users</a>	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311373176/Pricing
doc_20221007/Pricing-311373176	<a href="#">Events</a>	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311373176/Pricing
doc_20221007/Restrict VMs for provider services-311376658	<a href="#"><strong>Privileges</strong></a>	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311376658/Restrict+VMs+for+provider+services
doc_20221007/Starting Abiquo for the first time-311370224	<a href="#">Abiquo infrastructure guide#User Interface</a>	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311370224/Starting+Abiquo+for+the+first+time
doc_20221007/Starting Abiquo for the first time-311370224	<a href="#">Events view</a>	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311370224/Starting+Abiquo+for+the+first+time
doc_20221007/Starting Abiquo for the first time-311370224	<a href="#">Configuration view</a>	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311370224/Starting+Abiquo+for+the+first+time
doc_20221007/Starting Abiquo for the first time-311370224	<a href="#">Configure Abiquo UI</a>	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311370224/Starting+Abiquo+for+the+first+time
doc_20221007/Starting Abiquo for the first time-311370224	<a href="#">Configuration View#Wiki Links Tab</a>	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311370224/Starting+Abiquo+for+the+first+time
doc_20221007/Starting Abiquo for the first time-311370224	<a href="#">Configuration View#Dashboard</a>	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311370224/Starting+Abiquo+for+the+first+time
doc_20221007/Starting Abiquo for the first time-311370224	<a href="#">Abiquo UI client language configuration#CustomizeAboutandSupportMessages</a>	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311370224/Starting+Abiquo+for+the+first+time
doc_20221007/Tenant provisioning guide-330334209	<a href="#">Manage enterprises</a>	https://abiquo.atlassian.net/wiki/spaces/doc/pages/330334209/Tenant+provisioning+guide
doc_20221007/Tenant provisioning guide-330334209	<a href="#">Configure an enterprise in a cloud location</a>	https://abiquo.atlassian.net/wiki/spaces/doc/pages/330334209/Tenant+provisioning+guide
doc_20221007/Tenant provisioning guide-330334209	<a href="#">Add credentials for public cloud</a>	https://abiquo.atlassian.net/wiki/spaces/doc/pages/330334209/Tenant+provisioning+guide
doc_20221007/Use the Microsoft products service-311364080	<a href="#"><strong>Privileges</strong></a>	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311364080/Use+the+Microsoft+products+service
doc_20221007/Use the Microsoft products service-311364080	<a href="#"><strong>Privileges</strong></a>	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311364080/Use+the+Microsoft+products+service
doc_20221007/Use the Microsoft products service-311364080	<a href="#"><strong>Privileges</strong></a>	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311364080/Use+the+Microsoft+products+service
doc_20221007/Use the Microsoft products service-311364080	<a href="#"><strong>Privileges</strong></a>	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311364080/Use+the+Microsoft+products+service
doc_20221007/VM network-311370367	<a href="#">Display secondary IP addresses in OCI</a>	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311370367/VM+network
doc_20221007/VM storage-311370378	<a href="#">Configuration View#General tab</a>	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311370378/VM+storage
doc_20221007/VM storage-311370378	<a href="#">Manage VMs#SaveVMdiskstocreateaninstancetemplate</a>	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311370378/VM+storage
doc_20221007/VM storage-311370378	<a href="#">Manage persistent storage and VMs#Managepersistentvolumes</a>	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311370378/VM+storage
doc_20221007/VMware-311375308	<a href="#">VMware vCloud Director integration</a>	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311375308/VMware
doc_20221007/Virtual appliances and virtual machines-311376415	<a href="#">Hybrid cloud</a>	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311376415/Virtual+appliances+and+virtual+machines
doc_20221007/Virtual appliances and virtual machines-311376415	<a href="#">Events</a>	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311376415/Virtual+appliances+and+virtual+machines
doc_20221007/Virtual datacenters-311373215	<a href="#">Infrastructure</a>	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311373215/Virtual+datacenters
doc_20221007/Virtual datacenters-311373215	<a href="#">Catalogue</a>	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311373215/Virtual+datacenters
doc_20221007/myCloud view-311370244	<a href="#">Azure availability sets</a>	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311370244/myCloud+view
